date,district,state,region,lat,lon,max_temp,humidity,wind_kmph,rainfall_mm
2025-03-11,Bengaluru,Karnataka,South,12.9716,77.5946,33.6,47.1,13.0,0.0
2025-03-12,Bengaluru,Karnataka,South,12.9716,77.5946,34.4,64.9,14.6,0.0
2025-03-13,Bengaluru,Karnataka,South,12.9716,77.5946,33.1,52.2,5.3,0.0
2025-03-14,Bengaluru,Karnataka,South,12.9716,77.5946,30.1,54.2,11.8,0.3
2025-03-15,Bengaluru,Karnataka,South,12.9716,77.5946,35.3,54.4,14.2,0.0
2025-03-16,Bengaluru,Karnataka,South,12.9716,77.5946,31.9,54.1,12.2,0.0
2025-03-17,Bengaluru,Karnataka,South,12.9716,77.5946,31.3,69.5,12.7,0.0
2025-03-18,Bengaluru,Karnataka,South,12.9716,77.5946,35.0,53.8,9.1,0.0
2025-03-19,Bengaluru,Karnataka,South,12.9716,77.5946,29.7,54.9,15.2,1.8
2025-03-20,Bengaluru,Karnataka,South,12.9716,77.5946,33.3,51.5,13.5,0.0
2025-03-21,Bengaluru,Karnataka,South,12.9716,77.5946,32.4,50.6,4.3,0.0
2025-03-22,Bengaluru,Karnataka,South,12.9716,77.5946,35.4,55.3,12.9,0.0
2025-03-23,Bengaluru,Karnataka,South,12.9716,77.5946,31.5,49.2,15.6,0.0
2025-03-24,Bengaluru,Karnataka,South,12.9716,77.5946,31.6,45.5,6.1,0.0
2025-03-25,Bengaluru,Karnataka,South,12.9716,77.5946,31.4,51.0,23.5,0.0
2025-03-26,Bengaluru,Karnataka,South,12.9716,77.5946,30.2,53.7,12.1,0.0
2025-03-27,Bengaluru,Karnataka,South,12.9716,77.5946,37.1,53.3,15.1,0.0
2025-03-28,Bengaluru,Karnataka,South,12.9716,77.5946,30.8,51.0,11.5,0.0
2025-03-29,Bengaluru,Karnataka,South,12.9716,77.5946,33.0,50.9,14.6,2.5
2025-03-30,Bengaluru,Karnataka,South,12.9716,77.5946,34.5,50.0,9.4,0.0
2025-03-31,Bengaluru,Karnataka,South,12.9716,77.5946,33.8,44.7,7.2,0.0
2025-04-01,Bengaluru,Karnataka,South,12.9716,77.5946,34.0,54.6,10.0,0.0
2025-04-02,Bengaluru,Karnataka,South,12.9716,77.5946,34.4,54.5,12.8,0.0
2025-04-03,Bengaluru,Karnataka,South,12.9716,77.5946,34.5,50.1,9.2,0.0
2025-04-04,Bengaluru,Karnataka,South,12.9716,77.5946,37.8,40.0,3.5,0.5
2025-04-05,Bengaluru,Karnataka,South,12.9716,77.5946,33.9,45.1,19.5,0.0
2025-04-06,Bengaluru,Karnataka,South,12.9716,77.5946,35.2,39.5,13.2,0.0
2025-04-07,Bengaluru,Karnataka,South,12.9716,77.5946,36.2,51.0,12.4,0.0
2025-04-08,Bengaluru,Karnataka,South,12.9716,77.5946,35.6,37.8,7.9,0.0
2025-04-09,Bengaluru,Karnataka,South,12.9716,77.5946,39.1,53.0,4.9,1.2
2025-04-10,Bengaluru,Karnataka,South,12.9716,77.5946,34.6,48.3,4.1,0.0
2025-04-11,Bengaluru,Karnataka,South,12.9716,77.5946,34.9,42.9,8.5,0.0
2025-04-12,Bengaluru,Karnataka,South,12.9716,77.5946,36.8,42.7,6.0,0.0
2025-04-13,Bengaluru,Karnataka,South,12.9716,77.5946,35.4,54.0,9.2,0.9
2025-04-14,Bengaluru,Karnataka,South,12.9716,77.5946,34.3,50.3,9.8,0.0
2025-04-15,Bengaluru,Karnataka,South,12.9716,77.5946,37.8,38.4,16.0,0.0
2025-04-16,Bengaluru,Karnataka,South,12.9716,77.5946,37.1,50.1,13.6,0.0
2025-04-17,Bengaluru,Karnataka,South,12.9716,77.5946,37.0,59.9,15.8,0.0
2025-04-18,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,45.0,6.3,0.0
2025-04-19,Bengaluru,Karnataka,South,12.9716,77.5946,37.6,46.2,16.1,0.0
2025-04-20,Bengaluru,Karnataka,South,12.9716,77.5946,36.6,47.3,15.4,0.0
2025-04-21,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,46.7,12.6,0.0
2025-04-22,Bengaluru,Karnataka,South,12.9716,77.5946,34.8,33.0,10.6,0.0
2025-04-23,Bengaluru,Karnataka,South,12.9716,77.5946,32.0,46.1,15.6,0.0
2025-04-24,Bengaluru,Karnataka,South,12.9716,77.5946,35.4,45.9,16.3,0.0
2025-04-25,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,49.9,9.9,0.0
2025-04-26,Bengaluru,Karnataka,South,12.9716,77.5946,36.0,45.8,14.6,0.0
2025-04-27,Bengaluru,Karnataka,South,12.9716,77.5946,37.7,44.8,15.5,0.0
2025-04-28,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,53.5,18.6,0.0
2025-04-29,Bengaluru,Karnataka,South,12.9716,77.5946,40.3,59.3,15.1,0.0
2025-04-30,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,46.4,11.4,0.0
2025-05-01,Bengaluru,Karnataka,South,12.9716,77.5946,40.0,39.7,8.3,0.0
2025-05-02,Bengaluru,Karnataka,South,12.9716,77.5946,36.5,47.9,15.1,0.0
2025-05-03,Bengaluru,Karnataka,South,12.9716,77.5946,34.8,39.5,11.5,0.0
2025-05-04,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,43.6,17.5,0.0
2025-05-05,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,51.6,11.6,0.0
2025-05-06,Bengaluru,Karnataka,South,12.9716,77.5946,39.9,56.3,13.2,0.0
2025-05-07,Bengaluru,Karnataka,South,12.9716,77.5946,39.0,32.6,9.3,0.0
2025-05-08,Bengaluru,Karnataka,South,12.9716,77.5946,36.3,41.9,11.7,0.0
2025-05-09,Bengaluru,Karnataka,South,12.9716,77.5946,38.4,47.4,1.0,0.0
2025-05-10,Bengaluru,Karnataka,South,12.9716,77.5946,36.3,44.7,6.0,0.0
2025-05-11,Bengaluru,Karnataka,South,12.9716,77.5946,33.7,41.9,16.5,0.0
2025-05-12,Bengaluru,Karnataka,South,12.9716,77.5946,40.1,39.9,12.8,0.0
2025-05-13,Bengaluru,Karnataka,South,12.9716,77.5946,39.8,48.0,11.5,0.0
2025-05-14,Bengaluru,Karnataka,South,12.9716,77.5946,34.0,42.8,13.3,0.0
2025-05-15,Bengaluru,Karnataka,South,12.9716,77.5946,38.3,43.9,18.2,0.0
2025-05-16,Bengaluru,Karnataka,South,12.9716,77.5946,37.5,52.2,11.9,0.0
2025-05-17,Bengaluru,Karnataka,South,12.9716,77.5946,37.4,37.4,12.0,0.0
2025-05-18,Bengaluru,Karnataka,South,12.9716,77.5946,39.0,37.6,13.3,0.0
2025-05-19,Bengaluru,Karnataka,South,12.9716,77.5946,37.2,36.2,11.1,0.0
2025-05-20,Bengaluru,Karnataka,South,12.9716,77.5946,37.2,34.0,12.9,0.0
2025-05-21,Bengaluru,Karnataka,South,12.9716,77.5946,40.0,36.5,12.9,0.0
2025-05-22,Bengaluru,Karnataka,South,12.9716,77.5946,37.6,47.3,21.7,0.0
2025-05-23,Bengaluru,Karnataka,South,12.9716,77.5946,38.9,33.7,7.1,0.0
2025-05-24,Bengaluru,Karnataka,South,12.9716,77.5946,38.4,34.2,15.9,0.0
2025-05-25,Bengaluru,Karnataka,South,12.9716,77.5946,40.4,35.3,14.2,0.0
2025-05-26,Bengaluru,Karnataka,South,12.9716,77.5946,37.9,37.8,15.5,0.0
2025-05-27,Bengaluru,Karnataka,South,12.9716,77.5946,34.5,46.6,4.9,0.0
2025-05-28,Bengaluru,Karnataka,South,12.9716,77.5946,37.6,47.2,8.1,0.0
2025-05-29,Bengaluru,Karnataka,South,12.9716,77.5946,36.8,33.5,14.0,0.0
2025-05-30,Bengaluru,Karnataka,South,12.9716,77.5946,40.4,47.5,9.7,0.0
2025-05-31,Bengaluru,Karnataka,South,12.9716,77.5946,40.2,35.6,6.0,0.0
2025-06-01,Bengaluru,Karnataka,South,12.9716,77.5946,42.2,47.3,8.7,0.0
2025-06-02,Bengaluru,Karnataka,South,12.9716,77.5946,39.7,44.8,19.0,0.0
2025-06-03,Bengaluru,Karnataka,South,12.9716,77.5946,37.4,45.5,9.1,0.0
2025-06-04,Bengaluru,Karnataka,South,12.9716,77.5946,35.7,44.9,10.5,0.0
2025-06-05,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,38.4,12.1,0.0
2025-06-06,Bengaluru,Karnataka,South,12.9716,77.5946,35.9,27.3,19.0,0.0
2025-06-07,Bengaluru,Karnataka,South,12.9716,77.5946,39.0,39.8,11.6,0.0
2025-06-08,Bengaluru,Karnataka,South,12.9716,77.5946,32.8,38.7,14.9,0.0
2025-06-09,Bengaluru,Karnataka,South,12.9716,77.5946,39.6,42.4,14.8,0.0
2025-06-10,Bengaluru,Karnataka,South,12.9716,77.5946,39.9,40.8,8.5,0.0
2025-06-11,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,39.2,9.2,0.0
2025-06-12,Bengaluru,Karnataka,South,12.9716,77.5946,39.1,45.2,15.9,0.0
2025-06-13,Bengaluru,Karnataka,South,12.9716,77.5946,38.8,31.7,14.4,0.0
2025-06-14,Bengaluru,Karnataka,South,12.9716,77.5946,41.5,40.8,16.9,0.0
2025-06-15,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,49.1,6.6,0.0
2025-06-16,Bengaluru,Karnataka,South,12.9716,77.5946,40.2,45.7,18.9,0.0
2025-06-17,Bengaluru,Karnataka,South,12.9716,77.5946,34.8,45.8,15.0,0.0
2025-06-18,Bengaluru,Karnataka,South,12.9716,77.5946,35.0,39.6,4.0,0.0
2025-06-19,Bengaluru,Karnataka,South,12.9716,77.5946,40.4,55.1,11.4,0.0
2025-06-20,Bengaluru,Karnataka,South,12.9716,77.5946,36.5,37.3,14.1,0.0
2025-06-21,Bengaluru,Karnataka,South,12.9716,77.5946,37.4,52.9,7.2,0.0
2025-06-22,Bengaluru,Karnataka,South,12.9716,77.5946,41.5,45.0,12.6,0.0
2025-06-23,Bengaluru,Karnataka,South,12.9716,77.5946,36.8,36.5,9.5,0.0
2025-06-24,Bengaluru,Karnataka,South,12.9716,77.5946,40.8,38.5,11.7,0.0
2025-06-25,Bengaluru,Karnataka,South,12.9716,77.5946,36.5,52.8,5.6,0.0
2025-06-26,Bengaluru,Karnataka,South,12.9716,77.5946,38.6,43.2,15.6,0.0
2025-06-27,Bengaluru,Karnataka,South,12.9716,77.5946,37.5,43.2,10.1,0.0
2025-06-28,Bengaluru,Karnataka,South,12.9716,77.5946,36.5,43.8,1.3,0.0
2025-06-29,Bengaluru,Karnataka,South,12.9716,77.5946,35.1,38.9,9.2,0.0
2025-06-30,Bengaluru,Karnataka,South,12.9716,77.5946,38.5,34.7,3.7,0.0
2025-07-01,Bengaluru,Karnataka,South,12.9716,77.5946,36.3,46.2,11.7,0.0
2025-07-02,Bengaluru,Karnataka,South,12.9716,77.5946,37.9,49.9,15.2,0.0
2025-07-03,Bengaluru,Karnataka,South,12.9716,77.5946,38.8,35.1,13.4,0.0
2025-07-04,Bengaluru,Karnataka,South,12.9716,77.5946,37.6,41.7,9.0,0.0
2025-07-05,Bengaluru,Karnataka,South,12.9716,77.5946,37.7,54.0,10.2,0.0
2025-07-06,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,39.8,15.0,0.0
2025-07-07,Bengaluru,Karnataka,South,12.9716,77.5946,37.8,52.1,12.3,0.0
2025-07-08,Bengaluru,Karnataka,South,12.9716,77.5946,38.8,43.4,11.0,0.0
2025-07-09,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,39.4,14.7,0.0
2025-07-10,Bengaluru,Karnataka,South,12.9716,77.5946,31.1,52.7,19.2,0.0
2025-07-11,Bengaluru,Karnataka,South,12.9716,77.5946,35.1,41.2,11.5,0.0
2025-07-12,Bengaluru,Karnataka,South,12.9716,77.5946,33.7,51.0,14.4,0.0
2025-07-13,Bengaluru,Karnataka,South,12.9716,77.5946,37.9,49.0,11.7,0.0
2025-07-14,Bengaluru,Karnataka,South,12.9716,77.5946,32.8,50.4,4.4,0.0
2025-07-15,Bengaluru,Karnataka,South,12.9716,77.5946,34.4,40.6,14.6,0.0
2025-07-16,Bengaluru,Karnataka,South,12.9716,77.5946,35.9,49.5,17.0,0.0
2025-07-17,Bengaluru,Karnataka,South,12.9716,77.5946,34.8,42.1,9.4,0.0
2025-07-18,Bengaluru,Karnataka,South,12.9716,77.5946,36.1,45.4,13.2,0.0
2025-07-19,Bengaluru,Karnataka,South,12.9716,77.5946,33.8,37.3,17.8,0.0
2025-07-20,Bengaluru,Karnataka,South,12.9716,77.5946,38.5,51.7,16.3,0.0
2025-07-21,Bengaluru,Karnataka,South,12.9716,77.5946,37.8,60.7,13.3,0.0
2025-07-22,Bengaluru,Karnataka,South,12.9716,77.5946,36.9,57.9,10.3,0.0
2025-07-23,Bengaluru,Karnataka,South,12.9716,77.5946,34.1,48.2,12.8,0.0
2025-07-24,Bengaluru,Karnataka,South,12.9716,77.5946,34.1,45.8,12.7,0.0
2025-07-25,Bengaluru,Karnataka,South,12.9716,77.5946,34.4,54.8,8.6,0.0
2025-07-26,Bengaluru,Karnataka,South,12.9716,77.5946,32.6,41.0,12.1,0.0
2025-07-27,Bengaluru,Karnataka,South,12.9716,77.5946,30.9,35.8,8.5,0.0
2025-07-28,Bengaluru,Karnataka,South,12.9716,77.5946,37.5,55.0,9.4,0.0
2025-07-29,Bengaluru,Karnataka,South,12.9716,77.5946,32.4,46.6,9.9,0.0
2025-07-30,Bengaluru,Karnataka,South,12.9716,77.5946,34.9,44.0,15.0,0.0
2025-07-31,Bengaluru,Karnataka,South,12.9716,77.5946,34.6,45.2,10.9,0.0
2025-08-01,Bengaluru,Karnataka,South,12.9716,77.5946,34.1,49.5,13.0,0.3
2025-08-02,Bengaluru,Karnataka,South,12.9716,77.5946,37.1,42.2,11.3,0.0
2025-08-03,Bengaluru,Karnataka,South,12.9716,77.5946,33.6,49.0,13.1,0.0
2025-08-04,Bengaluru,Karnataka,South,12.9716,77.5946,31.9,54.8,8.3,0.0
2025-08-05,Bengaluru,Karnataka,South,12.9716,77.5946,33.8,54.3,14.9,0.0
2025-08-06,Bengaluru,Karnataka,South,12.9716,77.5946,34.8,48.6,4.2,0.0
2025-08-07,Bengaluru,Karnataka,South,12.9716,77.5946,32.8,38.8,18.9,0.3
2025-08-08,Bengaluru,Karnataka,South,12.9716,77.5946,32.7,41.7,22.5,0.0
2025-08-09,Bengaluru,Karnataka,South,12.9716,77.5946,32.3,48.4,11.3,0.1
2025-08-10,Bengaluru,Karnataka,South,12.9716,77.5946,35.5,45.1,14.5,0.0
2025-08-11,Bengaluru,Karnataka,South,12.9716,77.5946,29.0,41.7,13.4,0.6
2025-08-12,Bengaluru,Karnataka,South,12.9716,77.5946,32.7,48.6,5.4,0.0
2025-08-13,Bengaluru,Karnataka,South,12.9716,77.5946,34.2,51.3,11.8,0.0
2025-08-14,Bengaluru,Karnataka,South,12.9716,77.5946,34.5,50.6,12.4,1.9
2025-08-15,Bengaluru,Karnataka,South,12.9716,77.5946,33.7,53.8,12.0,0.0
2025-08-16,Bengaluru,Karnataka,South,12.9716,77.5946,32.5,48.9,8.2,0.0
2025-08-17,Bengaluru,Karnataka,South,12.9716,77.5946,30.9,57.4,11.6,0.0
2025-08-18,Bengaluru,Karnataka,South,12.9716,77.5946,29.5,71.2,9.3,0.0
2025-08-19,Bengaluru,Karnataka,South,12.9716,77.5946,31.5,64.3,14.3,0.0
2025-08-20,Bengaluru,Karnataka,South,12.9716,77.5946,32.5,53.1,11.3,6.0
2025-08-21,Bengaluru,Karnataka,South,12.9716,77.5946,28.5,50.7,10.1,0.0
2025-08-22,Bengaluru,Karnataka,South,12.9716,77.5946,29.9,64.1,8.4,0.0
2025-08-23,Bengaluru,Karnataka,South,12.9716,77.5946,30.9,50.2,12.0,5.5
2025-08-24,Bengaluru,Karnataka,South,12.9716,77.5946,33.1,42.7,12.1,0.0
2025-08-25,Bengaluru,Karnataka,South,12.9716,77.5946,31.5,65.0,17.7,1.7
2025-08-26,Bengaluru,Karnataka,South,12.9716,77.5946,31.8,39.9,14.8,0.8
2025-08-27,Bengaluru,Karnataka,South,12.9716,77.5946,28.7,56.1,4.9,0.2
2025-08-28,Bengaluru,Karnataka,South,12.9716,77.5946,28.9,51.9,7.7,4.0
2025-08-29,Bengaluru,Karnataka,South,12.9716,77.5946,29.7,46.4,16.1,0.0
2025-08-30,Bengaluru,Karnataka,South,12.9716,77.5946,29.0,51.2,9.6,9.7
2025-08-31,Bengaluru,Karnataka,South,12.9716,77.5946,28.1,56.2,8.9,0.2
2025-09-01,Bengaluru,Karnataka,South,12.9716,77.5946,29.0,55.0,17.8,2.0
2025-09-02,Bengaluru,Karnataka,South,12.9716,77.5946,30.9,43.7,8.6,2.1
2025-09-03,Bengaluru,Karnataka,South,12.9716,77.5946,27.7,57.6,7.8,3.8
2025-09-04,Bengaluru,Karnataka,South,12.9716,77.5946,29.1,51.9,16.5,0.2
2025-09-05,Bengaluru,Karnataka,South,12.9716,77.5946,33.1,60.2,12.4,0.4
2025-09-06,Bengaluru,Karnataka,South,12.9716,77.5946,29.9,60.7,7.3,3.4
2025-09-07,Bengaluru,Karnataka,South,12.9716,77.5946,28.2,46.4,16.9,1.2
2025-09-08,Bengaluru,Karnataka,South,12.9716,77.5946,28.1,62.6,5.7,0.5
2025-09-09,Bengaluru,Karnataka,South,12.9716,77.5946,26.7,55.6,13.0,2.0
2025-09-10,Bengaluru,Karnataka,South,12.9716,77.5946,28.1,64.1,7.2,2.4
2025-09-11,Bengaluru,Karnataka,South,12.9716,77.5946,31.2,54.8,13.5,1.0
2025-09-12,Bengaluru,Karnataka,South,12.9716,77.5946,27.5,60.6,12.0,0.9
2025-09-13,Bengaluru,Karnataka,South,12.9716,77.5946,30.3,50.1,17.1,0.9
2025-09-14,Bengaluru,Karnataka,South,12.9716,77.5946,26.5,64.4,14.2,3.3
2025-09-15,Bengaluru,Karnataka,South,12.9716,77.5946,27.0,78.4,10.8,2.4
2025-09-16,Bengaluru,Karnataka,South,12.9716,77.5946,23.1,59.9,15.7,2.3
2025-09-17,Bengaluru,Karnataka,South,12.9716,77.5946,28.2,56.3,15.2,0.6
2025-09-18,Bengaluru,Karnataka,South,12.9716,77.5946,27.0,65.0,8.9,2.8
2025-09-19,Bengaluru,Karnataka,South,12.9716,77.5946,28.3,48.6,13.4,1.4
2025-09-20,Bengaluru,Karnataka,South,12.9716,77.5946,28.5,71.8,14.8,0.7
2025-09-21,Bengaluru,Karnataka,South,12.9716,77.5946,25.8,57.8,4.9,2.3
2025-09-22,Bengaluru,Karnataka,South,12.9716,77.5946,25.9,58.4,10.7,2.5
2025-09-23,Bengaluru,Karnataka,South,12.9716,77.5946,29.8,64.9,10.1,1.5
2025-09-24,Bengaluru,Karnataka,South,12.9716,77.5946,29.7,60.2,10.7,7.2
2025-09-25,Bengaluru,Karnataka,South,12.9716,77.5946,26.8,53.7,8.7,1.3
2025-09-26,Bengaluru,Karnataka,South,12.9716,77.5946,29.4,61.6,7.3,1.5
2025-09-27,Bengaluru,Karnataka,South,12.9716,77.5946,22.8,64.9,11.2,3.8
2025-09-28,Bengaluru,Karnataka,South,12.9716,77.5946,25.2,57.7,14.0,1.7
2025-09-29,Bengaluru,Karnataka,South,12.9716,77.5946,25.3,63.2,11.9,3.5
2025-09-30,Bengaluru,Karnataka,South,12.9716,77.5946,24.6,64.5,9.3,1.5
2025-10-01,Bengaluru,Karnataka,South,12.9716,77.5946,28.2,70.2,18.1,2.6
2025-10-02,Bengaluru,Karnataka,South,12.9716,77.5946,24.9,62.4,20.1,0.7
2025-10-03,Bengaluru,Karnataka,South,12.9716,77.5946,24.8,56.9,10.5,1.1
2025-10-04,Bengaluru,Karnataka,South,12.9716,77.5946,28.7,62.8,15.9,0.1
2025-10-05,Bengaluru,Karnataka,South,12.9716,77.5946,25.0,59.1,8.6,0.8
2025-10-06,Bengaluru,Karnataka,South,12.9716,77.5946,23.8,64.0,14.1,1.4
2025-10-07,Bengaluru,Karnataka,South,12.9716,77.5946,26.4,65.5,7.1,0.3
2025-10-08,Bengaluru,Karnataka,South,12.9716,77.5946,26.0,55.2,15.9,12.9
2025-10-09,Bengaluru,Karnataka,South,12.9716,77.5946,29.3,49.0,17.3,4.8
2025-10-10,Bengaluru,Karnataka,South,12.9716,77.5946,24.4,61.3,9.0,0.9
2025-10-11,Bengaluru,Karnataka,South,12.9716,77.5946,25.3,71.0,3.1,9.6
2025-10-12,Bengaluru,Karnataka,South,12.9716,77.5946,23.7,55.2,13.2,2.6
2025-10-13,Bengaluru,Karnataka,South,12.9716,77.5946,22.9,53.2,11.5,1.9
2025-10-14,Bengaluru,Karnataka,South,12.9716,77.5946,22.3,64.1,6.5,8.1
2025-10-15,Bengaluru,Karnataka,South,12.9716,77.5946,20.9,66.1,14.8,4.4
2025-10-16,Bengaluru,Karnataka,South,12.9716,77.5946,25.2,65.0,11.7,2.7
2025-10-17,Bengaluru,Karnataka,South,12.9716,77.5946,23.1,56.3,13.3,0.8
2025-10-18,Bengaluru,Karnataka,South,12.9716,77.5946,22.1,58.6,12.8,3.9
2025-10-19,Bengaluru,Karnataka,South,12.9716,77.5946,20.2,68.1,14.0,4.3
2025-10-20,Bengaluru,Karnataka,South,12.9716,77.5946,20.7,58.2,12.3,0.9
2025-10-21,Bengaluru,Karnataka,South,12.9716,77.5946,23.6,63.5,14.4,3.4
2025-10-22,Bengaluru,Karnataka,South,12.9716,77.5946,22.0,57.9,14.9,3.1
2025-10-23,Bengaluru,Karnataka,South,12.9716,77.5946,23.8,62.6,17.5,1.0
2025-10-24,Bengaluru,Karnataka,South,12.9716,77.5946,21.8,59.7,10.3,1.1
2025-10-25,Bengaluru,Karnataka,South,12.9716,77.5946,25.3,67.3,11.4,2.4
2025-10-26,Bengaluru,Karnataka,South,12.9716,77.5946,24.9,69.6,2.8,1.1
2025-10-27,Bengaluru,Karnataka,South,12.9716,77.5946,23.1,64.1,9.4,3.7
2025-10-28,Bengaluru,Karnataka,South,12.9716,77.5946,23.6,58.2,7.6,1.4
2025-10-29,Bengaluru,Karnataka,South,12.9716,77.5946,24.5,65.3,15.5,0.3
2025-10-30,Bengaluru,Karnataka,South,12.9716,77.5946,25.4,75.7,10.7,0.9
2025-10-31,Bengaluru,Karnataka,South,12.9716,77.5946,20.1,66.9,15.5,4.2
2025-11-01,Bengaluru,Karnataka,South,12.9716,77.5946,21.4,65.8,17.2,0.4
2025-11-02,Bengaluru,Karnataka,South,12.9716,77.5946,22.7,64.0,9.4,1.0
2025-11-03,Bengaluru,Karnataka,South,12.9716,77.5946,21.5,63.2,15.3,1.0
2025-11-04,Bengaluru,Karnataka,South,12.9716,77.5946,20.8,69.4,20.8,1.6
2025-11-05,Bengaluru,Karnataka,South,12.9716,77.5946,23.0,56.0,11.8,1.7
2025-11-06,Bengaluru,Karnataka,South,12.9716,77.5946,22.0,62.5,9.0,0.5
2025-11-07,Bengaluru,Karnataka,South,12.9716,77.5946,22.3,62.6,20.3,2.1
2025-11-08,Bengaluru,Karnataka,South,12.9716,77.5946,21.6,69.6,6.6,4.4
2025-11-09,Bengaluru,Karnataka,South,12.9716,77.5946,23.0,66.5,11.4,7.6
2025-11-10,Bengaluru,Karnataka,South,12.9716,77.5946,20.9,74.7,9.2,0.1
2025-11-11,Bengaluru,Karnataka,South,12.9716,77.5946,23.2,67.4,11.1,0.1
2025-11-12,Bengaluru,Karnataka,South,12.9716,77.5946,22.3,68.3,14.2,0.2
2025-11-13,Bengaluru,Karnataka,South,12.9716,77.5946,22.0,67.5,16.0,1.5
2025-11-14,Bengaluru,Karnataka,South,12.9716,77.5946,21.1,66.4,14.4,2.3
2025-11-15,Bengaluru,Karnataka,South,12.9716,77.5946,23.5,66.7,6.4,0.8
2025-11-16,Bengaluru,Karnataka,South,12.9716,77.5946,21.3,66.6,16.7,0.9
2025-11-17,Bengaluru,Karnataka,South,12.9716,77.5946,20.3,67.5,18.2,3.5
2025-11-18,Bengaluru,Karnataka,South,12.9716,77.5946,23.6,65.8,14.9,2.7
2025-11-19,Bengaluru,Karnataka,South,12.9716,77.5946,21.9,60.5,9.3,2.1
2025-11-20,Bengaluru,Karnataka,South,12.9716,77.5946,20.5,71.7,3.9,1.1
2025-11-21,Bengaluru,Karnataka,South,12.9716,77.5946,24.4,69.8,7.5,3.4
2025-11-22,Bengaluru,Karnataka,South,12.9716,77.5946,19.2,64.5,10.9,1.4
2025-11-23,Bengaluru,Karnataka,South,12.9716,77.5946,24.1,77.0,11.1,1.1
2025-11-24,Bengaluru,Karnataka,South,12.9716,77.5946,22.3,71.6,8.9,4.1
2025-11-25,Bengaluru,Karnataka,South,12.9716,77.5946,21.1,65.3,10.2,0.8
2025-11-26,Bengaluru,Karnataka,South,12.9716,77.5946,21.5,69.7,12.1,1.0
2025-11-27,Bengaluru,Karnataka,South,12.9716,77.5946,21.0,64.1,10.2,2.9
2025-11-28,Bengaluru,Karnataka,South,12.9716,77.5946,21.1,83.2,17.5,0.9
2025-11-29,Bengaluru,Karnataka,South,12.9716,77.5946,21.5,78.6,7.2,5.2
2025-11-30,Bengaluru,Karnataka,South,12.9716,77.5946,20.4,63.8,5.0,0.9
2025-12-01,Bengaluru,Karnataka,South,12.9716,77.5946,23.1,61.3,17.5,2.5
2025-12-02,Bengaluru,Karnataka,South,12.9716,77.5946,21.2,68.6,6.7,2.7
2025-12-03,Bengaluru,Karnataka,South,12.9716,77.5946,24.3,77.1,8.3,1.7
2025-12-04,Bengaluru,Karnataka,South,12.9716,77.5946,23.7,70.8,10.1,1.3
2025-12-05,Bengaluru,Karnataka,South,12.9716,77.5946,24.1,70.4,13.2,0.3
2025-12-06,Bengaluru,Karnataka,South,12.9716,77.5946,22.9,69.0,16.1,1.9
2025-12-07,Bengaluru,Karnataka,South,12.9716,77.5946,21.8,68.4,12.3,2.8
2025-12-08,Bengaluru,Karnataka,South,12.9716,77.5946,19.2,79.4,8.7,1.2
2025-12-09,Bengaluru,Karnataka,South,12.9716,77.5946,24.2,69.3,14.2,3.1
2025-12-10,Bengaluru,Karnataka,South,12.9716,77.5946,20.5,55.4,9.7,0.0
2025-12-11,Bengaluru,Karnataka,South,12.9716,77.5946,21.0,73.2,6.5,1.4
2025-12-12,Bengaluru,Karnataka,South,12.9716,77.5946,20.0,72.8,15.0,1.0
2025-12-13,Bengaluru,Karnataka,South,12.9716,77.5946,24.4,72.3,9.7,4.5
2025-12-14,Bengaluru,Karnataka,South,12.9716,77.5946,21.7,73.5,17.4,0.1
2025-12-15,Bengaluru,Karnataka,South,12.9716,77.5946,22.7,74.4,15.0,0.1
2025-12-16,Bengaluru,Karnataka,South,12.9716,77.5946,19.6,64.3,13.1,1.1
2025-12-17,Bengaluru,Karnataka,South,12.9716,77.5946,23.3,72.1,12.4,6.9
2025-12-18,Bengaluru,Karnataka,South,12.9716,77.5946,21.9,59.4,14.7,0.9
2025-12-19,Bengaluru,Karnataka,South,12.9716,77.5946,18.7,74.0,14.0,0.8
2025-12-20,Bengaluru,Karnataka,South,12.9716,77.5946,23.1,70.0,20.0,0.7
2025-12-21,Bengaluru,Karnataka,South,12.9716,77.5946,23.0,55.9,13.4,0.1
2025-12-22,Bengaluru,Karnataka,South,12.9716,77.5946,21.8,64.6,9.2,0.3
2025-12-23,Bengaluru,Karnataka,South,12.9716,77.5946,18.2,62.6,9.2,5.5
2025-12-24,Bengaluru,Karnataka,South,12.9716,77.5946,23.6,62.6,2.5,1.1
2025-12-25,Bengaluru,Karnataka,South,12.9716,77.5946,23.7,64.1,15.4,0.5
